model,window,scene,gt_area,quartile,found
adamiak-v2,32,spokane-i90_01_20260622,100.50214582918639,Q1,0
adamiak-v2,32,spokane-i90_01_20260622,143.72074516136635,Q3,0
adamiak-v2,32,spokane-i90_01_20260622,186.95781882026964,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,165.5536494948817,Q3,0
adamiak-v2,32,spokane-i90_01_20260622,216.57015768307036,Q4,1
adamiak-v2,32,spokane-i90_01_20260622,216.45279327065973,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,212.71566199023525,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,205.1740576508971,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,175.96802852684678,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,165.8540811016414,Q3,0
adamiak-v2,32,spokane-i90_01_20260622,167.92376438118745,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,142.149661816009,Q3,0
adamiak-v2,32,spokane-i90_01_20260622,135.8846319563024,Q3,0
adamiak-v2,32,spokane-i90_01_20260622,154.2232076913762,Q3,0
adamiak-v2,32,spokane-i90_01_20260622,117.84368527718118,Q2,0
adamiak-v2,32,spokane-i90_01_20260622,121.9043259415419,Q2,0
adamiak-v2,32,spokane-i90_01_20260622,113.85861574847104,Q2,0
adamiak-v2,32,spokane-i90_01_20260622,105.36268452092037,Q2,0
adamiak-v2,32,spokane-i90_01_20260622,101.58495214790644,Q1,0
adamiak-v2,32,spokane-i90_01_20260622,114.21652292152906,Q2,0
adamiak-v2,32,spokane-i90_01_20260622,192.65328681440988,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,235.3391776977053,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,205.0224161507283,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,185.64844643928672,Q4,0
adamiak-v2,32,spokane-i90_01_20260622,218.53645156491038,Q4,1
adamiak-v2,32,spokane-i90_01_20260622,149.68221293687776,Q3,0
adamiak-v2,32,spokane-i90_01_20260622,131.98322421971437,Q3,0
adamiak-v2,32,spokane-i90_01_20260622,107.90138982776348,Q2,0
adamiak-v2,32,spokane-i90_01_20260622,128.96447961602345,Q2,0
adamiak-v2,32,spokane-i90_01_20260622,130.92170392084924,Q2,0
adamiak-v2,48,Centralia_01_20260511,229.35220712121335,Q4,1
adamiak-v2,48,Centralia_01_20260511,165.45558604016702,Q3,1
adamiak-v2,48,Centralia_01_20260511,166.8941765759756,Q3,1
adamiak-v2,48,Centralia_01_20260511,158.09430057340265,Q3,1
adamiak-v2,48,Centralia_01_20260511,155.87977677568745,Q2,1
adamiak-v2,48,Centralia_01_20260511,132.01970917430378,Q1,1
adamiak-v2,48,Centralia_01_20260511,136.8363715848087,Q1,1
adamiak-v2,48,Centralia_01_20260511,119.58464050127174,Q1,1
adamiak-v2,48,Centralia_01_20260511,136.2840472523064,Q1,1
adamiak-v2,48,Centralia_01_20260511,166.3491956665852,Q3,1
adamiak-v2,48,Centralia_01_20260511,155.33218151936592,Q2,1
adamiak-v2,48,Centralia_01_20260511,159.78628259469136,Q3,1
adamiak-v2,48,Centralia_01_20260511,138.8002825921205,Q1,1
adamiak-v2,48,Centralia_01_20260511,144.88337494752466,Q1,1
adamiak-v2,48,Centralia_01_20260511,153.549252715058,Q2,1
adamiak-v2,48,Centralia_01_20260511,151.41067038142796,Q2,1
adamiak-v2,48,Centralia_01_20260511,176.55841396696732,Q3,1
adamiak-v2,48,Centralia_01_20260511,154.14312102512835,Q2,1
adamiak-v2,48,Centralia_01_20260511,201.28742296000277,Q4,1
adamiak-v2,48,Centralia_01_20260511,156.2650470681342,Q3,1
adamiak-v2,48,Centralia_01_20260511,148.82607300920864,Q2,1
adamiak-v2,48,Centralia_01_20260511,138.62354102073104,Q1,1
adamiak-v2,48,Centralia_01_20260511,165.06740431255807,Q3,1
adamiak-v2,48,Centralia_01_20260511,172.11258616491423,Q3,1
adamiak-v2,48,Centralia_01_20260511,199.85065190395724,Q4,1
adamiak-v2,48,Centralia_01_20260511,169.10385687139336,Q3,1
adamiak-v2,48,Centralia_01_20260511,167.36860793584,Q3,1
adamiak-v2,48,Centralia_01_20260511,178.55248186965943,Q4,1
adamiak-v2,48,Centralia_01_20260511,207.79729593079597,Q4,1
adamiak-v2,48,Centralia_01_20260511,179.41367199964176,Q4,1
adamiak-v2,48,Centralia_01_20260511,185.68204753195616,Q4,1
adamiak-v2,48,Centralia_01_20260511,177.13598870771062,Q4,1
adamiak-v2,48,Centralia_01_20260511,157.7883005869082,Q3,1
adamiak-v2,48,Centralia_01_20260511,155.39953125902034,Q2,1
adamiak-v2,48,Centralia_01_20260511,179.42640411887893,Q4,1
adamiak-v2,48,Centralia_01_20260511,156.72728417051525,Q3,1
adamiak-v2,48,Centralia_01_20260511,144.31332463357725,Q1,0
adamiak-v2,48,Centralia_01_20260511,146.91427024973333,Q2,1
adamiak-v2,48,Centralia_01_20260511,151.14666569659767,Q2,1
adamiak-v2,48,Centralia_01_20260511,153.75529817820302,Q2,1
adamiak-v2,48,Centralia_01_20260511,141.01624396331036,Q1,1
adamiak-v2,48,Centralia_01_20260511,147.77712931059787,Q2,1
adamiak-v2,48,Centralia_01_20260511,146.43777317801386,Q2,1
adamiak-v2,48,Centralia_01_20260511,137.55446637626233,Q1,1
adamiak-v2,48,Centralia_01_20260511,179.96251604369604,Q4,1
adamiak-v2,48,Centralia_01_20260511,143.02731715689032,Q1,1
adamiak-v2,48,Centralia_01_20260511,143.06532210579212,Q1,1
adamiak-v2,48,Centralia_01_20260511,152.08014897342335,Q2,1
adamiak-v2,48,Centralia_01_20260511,136.99369235738206,Q1,1
adamiak-v2,48,Centralia_01_20260511,145.96047860145487,Q1,1
adamiak-v2,48,Centralia_01_20260511,183.54045575841536,Q4,1
adamiak-v2,48,Centralia_01_20260511,220.84839682169422,Q4,1
adamiak-v2,48,Centralia_01_20260511,211.0690020765362,Q4,1
adamiak-v2,48,Centralia_01_20260511,174.76383684465628,Q3,1
adamiak-v2,48,Centralia_01_20260511,180.0060222411182,Q4,1
adamiak-v2,48,Centralia_01_20260511,153.36556781068512,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,198.94531185801776,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,182.29660880624812,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,147.43916779967915,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,170.49736317916748,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,168.45959818834066,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,102.10964730362882,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,118.13311672985796,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,79.25830974981815,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,118.07365570076831,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,141.68263767529712,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,144.97766176699102,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,148.07996412221303,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,168.71605794854648,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,175.32648572373716,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,206.30931355981878,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,131.62342851090435,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,178.10448839248406,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,148.0543414327988,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,109.80171477115418,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,164.69493135385719,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,130.3960434615924,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,160.35136323029104,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,173.82268765764442,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,180.61413713962006,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,199.7973133425923,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,119.92073345481356,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,105.75916744619967,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,105.097888279749,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,120.12485890214558,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,109.56668374805243,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,98.0494151038671,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,146.94518611288265,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,159.27559221539468,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,175.18285061582677,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,199.22274338853902,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,184.01283361107744,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,174.6495681787961,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,204.72342900756135,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,241.08141561317916,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,236.5385273133063,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,219.30078177716481,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,185.29926893632364,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,147.000121077867,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,136.7043090715973,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,155.5975385645179,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,159.04620048632384,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,143.30090564613533,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,170.8598593557325,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,121.81987575977023,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,149.74110476607444,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,120.30323149116894,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,127.56032731287439,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,138.13255307003405,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,159.0029229657605,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,154.1806549249067,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,158.8682889058841,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,128.6680278676583,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,159.4976547401346,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,114.9570456453554,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,145.31414097410976,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,151.5668778289635,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,200.79481357858177,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,173.7977910664239,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,197.84113148781563,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,256.6230099108833,Q4,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,152.76966209053634,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,143.96929276191014,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,143.7235618592559,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,153.27067183444095,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,158.04013632062393,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,138.35926152848066,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,158.08050441002294,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,170.4477392797353,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,136.0027604701682,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,137.43926190064246,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,166.71336246896132,Q3,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,142.63150272009622,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,125.72547953366961,Q1,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,136.33176226658443,Q2,1
adamiak-v2,48,Tacoma-Centralia_01_20260429,135.40061860619406,Q1,0
adamiak-v2,48,Tacoma-Centralia_02_20260602,145.01556401415354,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,105.08072012287157,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,134.65547671456275,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,181.3068630342102,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,186.0453777457326,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,184.2270772581335,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,139.87630045193328,Q1,0
adamiak-v2,48,Tacoma-Centralia_02_20260602,203.43399674903443,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,145.1856434541879,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,248.09302082975708,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,186.59939305859308,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,177.5013255665453,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,219.82857783061857,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,244.51151230647338,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,199.5716801755455,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,247.90044501169214,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,199.53058818770447,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,184.680648284955,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,158.83498113228882,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,232.2387551568176,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,154.72388883516751,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,133.40272426091187,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,178.51465878581985,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,153.27028123799795,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,136.1262985937989,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,109.19767336006205,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,126.69921341550418,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,191.00797026831236,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,180.55409696799487,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,179.24985626267187,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,177.2090708947757,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,177.6544203306289,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,198.09043306219326,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,224.5262619883354,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,221.40499839280287,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,199.56909708134012,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,177.53875660096475,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,217.64566764395715,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,212.03000373394772,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,203.10395646176627,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,213.96911398139613,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,157.022682457505,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,194.80184233811835,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,136.57134748244218,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,158.24754802270502,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,147.1621461058955,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,153.34514084816317,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,184.78429354702826,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,138.72016505409937,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,172.43275842715994,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,161.46766799067183,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,140.18855804228366,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,170.16226628946828,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,175.23521169760582,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,167.81784911463168,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,170.05744296078203,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,141.51697109144493,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,136.38262869681546,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,143.00812366710952,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,145.61324855664046,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,124.88257450772842,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,141.18083030645636,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,133.2332439342096,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,163.82436140852988,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,152.68607089002865,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,227.53675406843533,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,214.32093001941797,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,186.8825915884793,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,192.1234314784217,Q4,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,158.14987955309272,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,166.60593437859458,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,172.80795707689563,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,165.72375326839264,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,186.77166346123343,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,157.37862612865644,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,168.36095694300732,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,171.14458775241604,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,145.26364430179427,Q1,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,168.21891521457914,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,166.10394735554925,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,160.06219362654838,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,187.0818610650386,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,170.3730007750063,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,162.17277606251233,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,157.56796081799632,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,155.8643278491887,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,167.417522983584,Q2,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,177.85867709618898,Q3,1
adamiak-v2,48,Tacoma-Centralia_02_20260602,209.9340243541774,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,117.28378742953235,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,139.28143030819595,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,184.59884291160768,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,217.23069700356814,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,112.73276938204597,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,116.4781819939435,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,148.65526343759262,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,147.6967812441636,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,118.32535377025032,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,101.30276282328049,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,102.45299564311071,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,180.22330187039177,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,138.94527262044772,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,135.7354239349572,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,97.32554129178328,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,92.38901222430376,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,102.76738128940596,Q1,0
adamiak-v2,48,Tri-Cities-New_01_20260611,135.24851845346754,Q2,0
adamiak-v2,48,Tri-Cities-New_01_20260611,116.75842494456661,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,136.3756334812633,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,132.16487447636976,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,96.05961973826325,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,99.52122874700814,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,175.49508181645547,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,114.7745251147633,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,110.97991648585864,Q1,0
adamiak-v2,48,Tri-Cities-New_01_20260611,74.35996547541274,Q1,0
adamiak-v2,48,Tri-Cities-New_01_20260611,98.59488212815499,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,141.1121623302519,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,135.77897023329174,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,185.51095057388414,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,193.34330023142883,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,157.74593026227316,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,143.2210022074961,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,147.55193070527173,Q3,0
adamiak-v2,48,Tri-Cities-New_01_20260611,170.72088744752443,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,154.0119677676804,Q3,0
adamiak-v2,48,Tri-Cities-New_01_20260611,172.49189661726908,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,179.8354022373791,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,205.67041880586936,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,166.09311767099803,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,174.30138110201935,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,170.0486803719659,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,178.66328572332648,Q4,0
adamiak-v2,48,Tri-Cities-New_01_20260611,182.2429801768905,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,158.87084066635595,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,199.14263854479222,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,183.6343036967621,Q4,0
adamiak-v2,48,Tri-Cities-New_01_20260611,174.75412994603508,Q4,0
adamiak-v2,48,Tri-Cities-New_01_20260611,150.49153566652177,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,162.94102215307848,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,166.1406275289587,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,181.70779362200986,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,126.70789168633284,Q2,0
adamiak-v2,48,Tri-Cities-New_01_20260611,195.60354173645413,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,173.3163333936618,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,201.29192077655838,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,171.21471013469204,Q3,0
adamiak-v2,48,Tri-Cities-New_01_20260611,178.10640857455732,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,160.67301566316368,Q3,0
adamiak-v2,48,Tri-Cities-New_01_20260611,199.7197500321293,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,198.54008778772624,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,210.22501346299921,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,135.1754447628052,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,146.6790084540838,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,143.39576585292323,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,146.67914666070135,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,128.95089802534483,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,148.15046258344185,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,109.41398019891894,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,115.26318090798475,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,84.44516009520662,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,134.60258673376546,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,117.29525306712986,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,134.81397556278424,Q2,0
adamiak-v2,48,Tri-Cities-New_01_20260611,106.47237712086971,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,121.1008069362401,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,160.27189052891845,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,131.61908831033628,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,198.63017743168086,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,106.44409064217984,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,113.18198004083241,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,107.02513102238069,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,121.9505035820214,Q2,1
adamiak-v2,48,Tri-Cities-New_01_20260611,111.07455687919807,Q1,1
adamiak-v2,48,Tri-Cities-New_01_20260611,164.56309782124862,Q3,1
adamiak-v2,48,Tri-Cities-New_01_20260611,174.63141233477594,Q4,1
adamiak-v2,48,Tri-Cities-New_01_20260611,218.93481041661158,Q4,1
